State,District,Date,Year,Month,Avg_smlvl_at15cm,Agency_name
Haryana,Fatehabad,2021-01-22,2021,01,11.4977726,NRSC VIC MODEL
Haryana,Fatehabad,2021-01-29,2021,01,9.9978619,NRSC VIC MODEL
Haryana,Gurugram,2021-01-01,2021,01,5.334105,NRSC VIC MODEL
Haryana,Gurugram,2021-01-05,2021,01,5.1949865,NRSC VIC MODEL
Haryana,Gurugram,2021-01-12,2021,01,13.8287737,NRSC VIC MODEL
Haryana,Gurugram,2021-01-16,2021,01,13.0151175,NRSC VIC MODEL
Haryana,Hisar,2021-01-01,2021,01,8.8029697,NRSC VIC MODEL
Haryana,Hisar,2021-01-07,2021,01,16.0220262,NRSC VIC MODEL
Haryana,Hisar,2021-01-27,2021,01,11.9312647,NRSC VIC MODEL
Haryana,Hisar,2021-01-28,2021,01,11.7798768,NRSC VIC MODEL
Haryana,Jhajjar,2021-01-01,2021,01,6.5607779,NRSC VIC MODEL
Haryana,Jhajjar,2021-01-02,2021,01,6.5095695,NRSC VIC MODEL
Haryana,Jhajjar,2021-01-04,2021,01,6.4232733,NRSC VIC MODEL
Haryana,Jhajjar,2021-01-12,2021,01,16.9606703,NRSC VIC MODEL
Haryana,Jhajjar,2021-01-17,2021,01,15.7866462,NRSC VIC MODEL
Haryana,Jhajjar,2021-01-20,2021,01,15.1558061,NRSC VIC MODEL
Haryana,Jhajjar,2021-01-21,2021,01,14.9568978,NRSC VIC MODEL
Haryana,Jhajjar,2021-01-26,2021,01,14.2483515,NRSC VIC MODEL
Haryana,Jhajjar,2021-01-29,2021,01,13.0884303,NRSC VIC MODEL
Haryana,Jind,2021-01-01,2021,01,11.1433518,NRSC VIC MODEL
Haryana,Jind,2021-01-08,2021,01,19.4844146,NRSC VIC MODEL
Haryana,Jind,2021-01-09,2021,01,18.9776082,NRSC VIC MODEL
Haryana,Jind,2021-01-11,2021,01,18.3758166,NRSC VIC MODEL
Haryana,Jind,2021-01-12,2021,01,18.1029301,NRSC VIC MODEL
Haryana,Jind,2021-01-16,2021,01,17.2136616,NRSC VIC MODEL
Haryana,Jind,2021-01-20,2021,01,16.4894393,NRSC VIC MODEL
Haryana,Jind,2021-01-22,2021,01,16.1534743,NRSC VIC MODEL
Haryana,Jind,2021-01-27,2021,01,14.8984683,NRSC VIC MODEL
Haryana,Kaithal,2021-01-11,2021,01,18.9854057,NRSC VIC MODEL
Haryana,Kaithal,2021-01-15,2021,01,18.0025175,NRSC VIC MODEL
Haryana,Kaithal,2021-01-21,2021,01,16.8710168,NRSC VIC MODEL
Haryana,Kaithal,2021-01-22,2021,01,16.7145003,NRSC VIC MODEL
Haryana,Kaithal,2021-01-27,2021,01,15.3261504,NRSC VIC MODEL
Haryana,Karnal,2021-01-08,2021,01,20.0585821,NRSC VIC MODEL
Haryana,Karnal,2021-01-15,2021,01,17.7747199,NRSC VIC MODEL
Haryana,Karnal,2021-01-28,2021,01,14.6449394,NRSC VIC MODEL
Haryana,Kurukshetra,2021-01-01,2021,01,14.460253,NRSC VIC MODEL
Haryana,Kurukshetra,2021-01-02,2021,01,14.2625781,NRSC VIC MODEL
Haryana,Kurukshetra,2021-01-15,2021,01,17.0839054,NRSC VIC MODEL
Haryana,Kurukshetra,2021-01-19,2021,01,16.2904289,NRSC VIC MODEL
Haryana,Kurukshetra,2021-01-27,2021,01,14.1047156,NRSC VIC MODEL
Haryana,Kurukshetra,2021-01-29,2021,01,13.7414309,NRSC VIC MODEL
Haryana,Mahendragarh,2021-01-04,2021,01,4.2342078,NRSC VIC MODEL
Haryana,Mahendragarh,2021-01-06,2021,01,4.1805671,NRSC VIC MODEL
Haryana,Mahendragarh,2021-01-13,2021,01,11.4234979,NRSC VIC MODEL
Haryana,Mahendragarh,2021-01-17,2021,01,10.7078783,NRSC VIC MODEL
Haryana,Mahendragarh,2021-01-23,2021,01,9.8414006,NRSC VIC MODEL
Haryana,Mahendragarh,2021-01-25,2021,01,9.6207381,NRSC VIC MODEL
Haryana,Mahendragarh,2021-01-28,2021,01,8.7515616,NRSC VIC MODEL
Haryana,Nuh,2021-01-17,2021,01,11.7942621,NRSC VIC MODEL
Haryana,Nuh,2021-01-01,2021,01,7.0351731,NRSC VIC MODEL
Haryana,Nuh,2021-01-06,2021,01,6.7964332,NRSC VIC MODEL
Haryana,Nuh,2021-01-11,2021,01,12.740897,NRSC VIC MODEL
Haryana,Nuh,2021-01-15,2021,01,12.0715534,NRSC VIC MODEL
Haryana,Nuh,2021-01-16,2021,01,11.9172965,NRSC VIC MODEL
Haryana,Nuh,2021-01-21,2021,01,11.2137204,NRSC VIC MODEL
Haryana,Nuh,2021-01-27,2021,01,10.1803677,NRSC VIC MODEL
Haryana,Palwal,2021-01-03,2021,01,8.7308096,NRSC VIC MODEL
Haryana,Palwal,2021-01-06,2021,01,8.5882372,NRSC VIC MODEL
Haryana,Palwal,2021-01-12,2021,01,15.5400003,NRSC VIC MODEL
Haryana,Palwal,2021-01-13,2021,01,15.365468,NRSC VIC MODEL
Haryana,Palwal,2021-01-14,2021,01,15.1912357,NRSC VIC MODEL
Haryana,Palwal,2021-01-24,2021,01,13.7016504,NRSC VIC MODEL
Haryana,Palwal,2021-01-28,2021,01,12.4577092,NRSC VIC MODEL
Haryana,Panchkula,2021-01-02,2021,01,11.8926196,NRSC VIC MODEL
Haryana,Panchkula,2021-01-09,2021,01,15.2889843,NRSC VIC MODEL
Haryana,Panchkula,2021-01-11,2021,01,14.8338104,NRSC VIC MODEL
Haryana,Panchkula,2021-01-12,2021,01,14.6448957,NRSC VIC MODEL
Haryana,Panchkula,2021-01-14,2021,01,14.2864012,NRSC VIC MODEL
Haryana,Panchkula,2021-01-15,2021,01,14.0971735,NRSC VIC MODEL
Haryana,Panchkula,2021-01-19,2021,01,13.4801403,NRSC VIC MODEL
Haryana,Panchkula,2021-01-22,2021,01,13.0928063,NRSC VIC MODEL
Haryana,Panchkula,2021-01-30,2021,01,11.7979186,NRSC VIC MODEL
Haryana,Panipat,2021-01-03,2021,01,7.6873743,NRSC VIC MODEL
Haryana,Panipat,2021-01-04,2021,01,7.6320923,NRSC VIC MODEL
Haryana,Panipat,2021-01-06,2021,01,7.5335718,NRSC VIC MODEL
Haryana,Panipat,2021-01-10,2021,01,17.963656,NRSC VIC MODEL
Haryana,Panipat,2021-01-16,2021,01,16.4175118,NRSC VIC MODEL
Haryana,Panipat,2021-01-17,2021,01,16.2839352,NRSC VIC MODEL
Haryana,Panipat,2021-01-20,2021,01,15.6794802,NRSC VIC MODEL
Haryana,Panipat,2021-01-22,2021,01,15.2980866,NRSC VIC MODEL
Haryana,Panipat,2021-01-25,2021,01,14.911714,NRSC VIC MODEL
Haryana,Panipat,2021-01-28,2021,01,13.7672249,NRSC VIC MODEL
Haryana,Panipat,2021-01-29,2021,01,13.5881624,NRSC VIC MODEL
Haryana,Rewari,2021-01-01,2021,01,3.3982724,NRSC VIC MODEL
Haryana,Rewari,2021-01-03,2021,01,3.3671781,NRSC VIC MODEL
Haryana,Rewari,2021-01-08,2021,01,12.7917851,NRSC VIC MODEL
Haryana,Rewari,2021-01-11,2021,01,12.0304529,NRSC VIC MODEL
Haryana,Rewari,2021-01-22,2021,01,9.5707023,NRSC VIC MODEL
Haryana,Rewari,2021-01-23,2021,01,9.4762766,NRSC VIC MODEL
Haryana,Rewari,2021-01-29,2021,01,8.1331207,NRSC VIC MODEL
Haryana,Rohtak,2021-01-03,2021,01,6.7102647,NRSC VIC MODEL
Haryana,Rohtak,2021-01-04,2021,01,6.6636978,NRSC VIC MODEL
Haryana,Rohtak,2021-01-06,2021,01,6.5775822,NRSC VIC MODEL
Haryana,Rohtak,2021-01-19,2021,01,15.7170615,NRSC VIC MODEL
Haryana,Rohtak,2021-01-28,2021,01,13.5966013,NRSC VIC MODEL
Haryana,Sirsa,2021-01-13,2021,01,11.7298651,NRSC VIC MODEL
Haryana,Sirsa,2021-01-26,2021,01,10.19221,NRSC VIC MODEL
Haryana,Sonipat,2021-01-01,2021,01,7.8225523,NRSC VIC MODEL
Haryana,Sonipat,2021-01-07,2021,01,20.4141266,NRSC VIC MODEL
Haryana,Sonipat,2021-01-16,2021,01,17.1893136,NRSC VIC MODEL
Haryana,Sonipat,2021-01-24,2021,01,15.7514005,NRSC VIC MODEL
Haryana,Sonipat,2021-01-27,2021,01,14.4434879,NRSC VIC MODEL
Haryana,Sonipat,2021-01-28,2021,01,14.2611956,NRSC VIC MODEL
Haryana,Yamunanagar,2021-01-04,2021,01,14.2553863,NRSC VIC MODEL
Haryana,Yamunanagar,2021-01-08,2021,01,20.5079817,NRSC VIC MODEL
Haryana,Yamunanagar,2021-01-14,2021,01,18.3934203,NRSC VIC MODEL
Haryana,Yamunanagar,2021-01-27,2021,01,14.7339935,NRSC VIC MODEL
Haryana,Yamunanagar,2021-01-31,2021,01,13.9769196,NRSC VIC MODEL
Haryana,Jhajjar,2020-11-02,2020,11,6.6594127,NRSC VIC MODEL
Haryana,Jhajjar,2020-11-05,2020,11,6.6200789,NRSC VIC MODEL
Haryana,Jhajjar,2020-11-12,2020,11,6.5838525,NRSC VIC MODEL
Haryana,Jhajjar,2020-11-19,2020,11,6.869862,NRSC VIC MODEL
Haryana,Jhajjar,2020-11-22,2020,11,6.8226833,NRSC VIC MODEL
Haryana,Jhajjar,2020-11-23,2020,11,6.8113679,NRSC VIC MODEL
Haryana,Jhajjar,2020-11-25,2020,11,6.7861329,NRSC VIC MODEL
Haryana,Jhajjar,2020-11-28,2020,11,6.754901,NRSC VIC MODEL
Haryana,Jhajjar,2020-11-30,2020,11,6.7334551,NRSC VIC MODEL
Haryana,Jhajjar,2020-11-29,2020,11,6.7477988,NRSC VIC MODEL
Haryana,Jind,2020-11-06,2020,11,8.3327444,NRSC VIC MODEL
Haryana,Jind,2020-11-11,2020,11,8.2739178,NRSC VIC MODEL
Haryana,Jind,2020-11-15,2020,11,8.2401014,NRSC VIC MODEL
Haryana,Jind,2020-11-16,2020,11,13.989018,NRSC VIC MODEL
Haryana,Jind,2020-11-18,2020,11,13.6790442,NRSC VIC MODEL
Haryana,Jind,2020-11-26,2020,11,12.8512554,NRSC VIC MODEL
Haryana,Jind,2020-11-27,2020,11,12.7412583,NRSC VIC MODEL
Haryana,Jind,2020-11-28,2020,11,12.6317785,NRSC VIC MODEL
Haryana,Jind,2020-11-30,2020,11,12.4295963,NRSC VIC MODEL
Haryana,Jind,2020-11-29,2020,11,12.5315664,NRSC VIC MODEL
Haryana,Kaithal,2020-11-16,2020,11,14.8188724,NRSC VIC MODEL
Haryana,Kaithal,2020-11-30,2020,11,13.3145114,NRSC VIC MODEL
Haryana,Karnal,2020-11-10,2020,11,8.1250713,NRSC VIC MODEL
Haryana,Karnal,2020-11-18,2020,11,16.9790411,NRSC VIC MODEL
Haryana,Karnal,2020-11-20,2020,11,16.3025699,NRSC VIC MODEL
Haryana,Karnal,2020-11-21,2020,11,16.03633,NRSC VIC MODEL
Haryana,Karnal,2020-11-23,2020,11,15.5744601,NRSC VIC MODEL
Haryana,Karnal,2020-11-25,2020,11,15.2251969,NRSC VIC MODEL
Haryana,Kurukshetra,2020-11-02,2020,11,7.9436627,NRSC VIC MODEL
Haryana,Kurukshetra,2020-11-05,2020,11,7.9179341,NRSC VIC MODEL
Haryana,Kurukshetra,2020-11-13,2020,11,7.8723835,NRSC VIC MODEL
Haryana,Kurukshetra,2020-11-14,2020,11,7.8694509,NRSC VIC MODEL
Haryana,Kurukshetra,2020-11-18,2020,11,15.4003567,NRSC VIC MODEL
Haryana,Kurukshetra,2020-11-19,2020,11,15.1432429,NRSC VIC MODEL
Haryana,Kurukshetra,2020-11-28,2020,11,14.1870085,NRSC VIC MODEL
Haryana,Kurukshetra,2020-11-29,2020,11,14.0245241,NRSC VIC MODEL
Haryana,Mahendragarh,2020-11-02,2020,11,4.494285,NRSC VIC MODEL
Haryana,Mahendragarh,2020-11-04,2020,11,4.4744947,NRSC VIC MODEL
Haryana,Mahendragarh,2020-11-05,2020,11,4.4686694,NRSC VIC MODEL
Haryana,Mahendragarh,2020-11-13,2020,11,4.4275895,NRSC VIC MODEL
Haryana,Mahendragarh,2020-11-15,2020,11,4.4181586,NRSC VIC MODEL
Haryana,Mahendragarh,2020-11-18,2020,11,4.4485283,NRSC VIC MODEL
Haryana,Mahendragarh,2020-11-21,2020,11,4.4364029,NRSC VIC MODEL
Haryana,Mahendragarh,2020-11-24,2020,11,4.4242464,NRSC VIC MODEL
Haryana,Mahendragarh,2020-11-25,2020,11,4.4212218,NRSC VIC MODEL
Haryana,Nuh,2020-11-06,2020,11,6.6640044,NRSC VIC MODEL
Haryana,Nuh,2020-11-09,2020,11,6.6365863,NRSC VIC MODEL
Haryana,Nuh,2020-11-17,2020,11,8.2883173,NRSC VIC MODEL
Haryana,Nuh,2020-11-18,2020,11,8.2321876,NRSC VIC MODEL
Haryana,Nuh,2020-11-21,2020,11,8.0678348,NRSC VIC MODEL
Haryana,Nuh,2020-11-24,2020,11,7.9151374,NRSC VIC MODEL
Haryana,Nuh,2020-11-29,2020,11,7.8428353,NRSC VIC MODEL
Haryana,Palwal,2020-11-04,2020,11,8.1474549,NRSC VIC MODEL
Haryana,Palwal,2020-11-06,2020,11,8.1361617,NRSC VIC MODEL
Haryana,Palwal,2020-11-07,2020,11,8.1354416,NRSC VIC MODEL
Haryana,Palwal,2020-11-15,2020,11,8.1106205,NRSC VIC MODEL
Haryana,Palwal,2020-11-17,2020,11,10.2576654,NRSC VIC MODEL
Haryana,Palwal,2020-11-25,2020,11,9.8113014,NRSC VIC MODEL
Haryana,Panchkula,2020-11-03,2020,11,6.7085547,NRSC VIC MODEL
Haryana,Panchkula,2020-11-11,2020,11,6.5150048,NRSC VIC MODEL
Haryana,Panchkula,2020-11-15,2020,11,6.4324251,NRSC VIC MODEL
Haryana,Panchkula,2020-11-20,2020,11,11.0558461,NRSC VIC MODEL
Haryana,Panchkula,2020-11-24,2020,11,10.5608542,NRSC VIC MODEL
Haryana,Panchkula,2020-11-27,2020,11,11.9341099,NRSC VIC MODEL
Haryana,Panipat,2020-11-01,2020,11,7.0388018,NRSC VIC MODEL
Haryana,Panipat,2020-11-02,2020,11,7.024607,NRSC VIC MODEL
Haryana,Panipat,2020-11-04,2020,11,7.0107592,NRSC VIC MODEL
Haryana,Panipat,2020-11-07,2020,11,6.9757132,NRSC VIC MODEL
Haryana,Panipat,2020-11-14,2020,11,6.924918,NRSC VIC MODEL
Haryana,Panipat,2020-11-19,2020,11,9.0064556,NRSC VIC MODEL
Haryana,Panipat,2020-11-21,2020,11,8.8783449,NRSC VIC MODEL
Haryana,Panipat,2020-11-23,2020,11,8.7573758,NRSC VIC MODEL
Haryana,Panipat,2020-11-24,2020,11,8.7083684,NRSC VIC MODEL
Haryana,Panipat,2020-11-25,2020,11,8.6590749,NRSC VIC MODEL
Haryana,Rewari,2020-11-10,2020,11,3.4864195,NRSC VIC MODEL
Haryana,Rewari,2020-11-13,2020,11,3.4792147,NRSC VIC MODEL
Haryana,Rewari,2020-11-15,2020,11,3.461646,NRSC VIC MODEL
Haryana,Rewari,2020-11-19,2020,11,3.6539178,NRSC VIC MODEL
Haryana,Rewari,2020-11-22,2020,11,3.6100827,NRSC VIC MODEL
Haryana,Rewari,2020-11-30,2020,11,3.5324593,NRSC VIC MODEL
Haryana,Rohtak,2020-11-04,2020,11,6.794041,NRSC VIC MODEL
Haryana,Rohtak,2020-11-05,2020,11,6.7884097,NRSC VIC MODEL
Haryana,Rohtak,2020-11-11,2020,11,6.7522788,NRSC VIC MODEL
Haryana,Rohtak,2020-11-13,2020,11,6.7373575,NRSC VIC MODEL
Haryana,Rohtak,2020-11-21,2020,11,7.2058775,NRSC VIC MODEL
Haryana,Rohtak,2020-11-28,2020,11,7.0827622,NRSC VIC MODEL
Haryana,Sirsa,2020-11-02,2020,11,6.1044827,NRSC VIC MODEL
Haryana,Sirsa,2020-11-06,2020,11,6.0462074,NRSC VIC MODEL
Haryana,Sirsa,2020-11-07,2020,11,6.0339427,NRSC VIC MODEL
Haryana,Sirsa,2020-11-29,2020,11,10.0385017,NRSC VIC MODEL
Haryana,Sonipat,2020-11-14,2020,11,7.4376078,NRSC VIC MODEL
Haryana,Sonipat,2020-11-16,2020,11,8.7781007,NRSC VIC MODEL
Haryana,Sonipat,2020-11-17,2020,11,8.7344592,NRSC VIC MODEL
Haryana,Sonipat,2020-11-21,2020,11,8.567609,NRSC VIC MODEL
Haryana,Sonipat,2020-11-22,2020,11,8.5275999,NRSC VIC MODEL
Haryana,Yamunanagar,2020-11-11,2020,11,8.1480624,NRSC VIC MODEL
Haryana,Yamunanagar,2020-11-14,2020,11,8.082409,NRSC VIC MODEL
Haryana,Yamunanagar,2020-11-21,2020,11,14.8873213,NRSC VIC MODEL
Haryana,Yamunanagar,2020-11-30,2020,11,14.4258679,NRSC VIC MODEL
Haryana,Ambala,2021-05-01,2021,05,9.7352404,NRSC VIC MODEL
Haryana,Ambala,2021-05-03,2021,05,9.4482952,NRSC VIC MODEL
Haryana,Ambala,2021-05-09,2021,05,11.9416323,NRSC VIC MODEL
Haryana,Ambala,2021-05-12,2021,05,12.0932644,NRSC VIC MODEL
Haryana,Ambala,2021-05-15,2021,05,12.0369423,NRSC VIC MODEL
Haryana,Ambala,2021-05-16,2021,05,11.7523404,NRSC VIC MODEL
Haryana,Bhiwani,2021-05-04,2021,05,7.8684417,NRSC VIC MODEL
Haryana,Bhiwani,2021-05-05,2021,05,7.710353,NRSC VIC MODEL
Haryana,Bhiwani,2021-05-20,2021,05,14.8122514,NRSC VIC MODEL
Haryana,Bhiwani,2021-05-26,2021,05,12.9931264,NRSC VIC MODEL
Haryana,Bhiwani,2021-05-31,2021,05,13.0831355,NRSC VIC MODEL
Haryana,Charki Dadri,2021-05-05,2021,05,6.1303831,NRSC VIC MODEL
Haryana,Charki Dadri,2021-05-20,2021,05,13.9631442,NRSC VIC MODEL
Haryana,Charki Dadri,2021-05-29,2021,05,11.1069871,NRSC VIC MODEL
Haryana,Faridabad,2021-05-11,2021,05,7.725629,NRSC VIC MODEL
Haryana,Faridabad,2021-05-15,2021,05,7.5531386,NRSC VIC MODEL
Haryana,Faridabad,2022-03-23,2022,03,6.6200466,NRSC VIC MODEL
Haryana,Faridabad,2022-03-25,2022,03,6.3825297,NRSC VIC MODEL
Haryana,Faridabad,2022-03-31,2022,03,5.8229488,NRSC VIC MODEL
Haryana,Fatehabad,2022-03-08,2022,03,12.624462,NRSC VIC MODEL
Haryana,Fatehabad,2022-03-16,2022,03,10.900463,NRSC VIC MODEL
Haryana,Fatehabad,2022-03-18,2022,03,10.5004277,NRSC VIC MODEL
Haryana,Fatehabad,2022-03-29,2022,03,9.0720961,NRSC VIC MODEL
Haryana,Fatehabad,2022-03-30,2022,03,8.9932227,NRSC VIC MODEL
Haryana,Fatehabad,2022-03-31,2022,03,8.9368624,NRSC VIC MODEL
Haryana,Gurugram,2022-03-04,2022,03,10.1463316,NRSC VIC MODEL
Haryana,Gurugram,2022-03-10,2022,03,8.7341193,NRSC VIC MODEL
Haryana,Gurugram,2022-03-16,2022,03,7.6435594,NRSC VIC MODEL
Haryana,Gurugram,2022-03-17,2022,03,7.4843993,NRSC VIC MODEL
Haryana,Gurugram,2022-03-18,2022,03,7.358273,NRSC VIC MODEL
Haryana,Gurugram,2022-03-21,2022,03,6.9940791,NRSC VIC MODEL
Haryana,Gurugram,2022-03-22,2022,03,6.8857691,NRSC VIC MODEL
Haryana,Gurugram,2022-03-27,2022,03,6.4754131,NRSC VIC MODEL
Haryana,Gurugram,2022-03-30,2022,03,6.2752977,NRSC VIC MODEL
Haryana,Hisar,2022-03-08,2022,03,10.6980453,NRSC VIC MODEL
Haryana,Jhajjar,2022-03-08,2022,03,9.7712468,NRSC VIC MODEL
Haryana,Jhajjar,2022-03-27,2022,03,7.176675,NRSC VIC MODEL
Haryana,Jhajjar,2022-03-28,2022,03,7.1210107,NRSC VIC MODEL
Haryana,Jhajjar,2022-03-30,2022,03,7.0380044,NRSC VIC MODEL
Haryana,Jhajjar,2022-03-31,2022,03,7.0048415,NRSC VIC MODEL
Haryana,Jind,2022-03-01,2022,03,14.5783497,NRSC VIC MODEL
Haryana,Jind,2022-03-13,2022,03,11.2988533,NRSC VIC MODEL
Haryana,Jind,2022-03-16,2022,03,10.6425784,NRSC VIC MODEL
Haryana,Jind,2022-03-17,2022,03,10.4379946,NRSC VIC MODEL
Haryana,Jind,2022-03-23,2022,03,9.498983,NRSC VIC MODEL
Haryana,Jind,2022-03-25,2022,03,9.2810535,NRSC VIC MODEL
Haryana,Kaithal,2022-03-11,2022,03,12.3552299,NRSC VIC MODEL
Haryana,Kaithal,2022-03-17,2022,03,11.1534301,NRSC VIC MODEL
Haryana,Kaithal,2022-03-18,2022,03,11.0021208,NRSC VIC MODEL
Haryana,Kaithal,2022-03-28,2022,03,9.8349248,NRSC VIC MODEL
Haryana,Kaithal,2022-03-30,2022,03,9.6934495,NRSC VIC MODEL
Haryana,Karnal,2022-03-03,2022,03,15.5432536,NRSC VIC MODEL
Haryana,Karnal,2022-03-07,2022,03,13.9487982,NRSC VIC MODEL
Haryana,Karnal,2022-03-08,2022,03,13.5416214,NRSC VIC MODEL
Haryana,Karnal,2022-03-12,2022,03,12.200547,NRSC VIC MODEL
Haryana,Karnal,2022-03-15,2022,03,11.4039039,NRSC VIC MODEL
Haryana,Karnal,2022-03-19,2022,03,10.5835686,NRSC VIC MODEL
Haryana,Karnal,2022-03-28,2022,03,9.3548528,NRSC VIC MODEL
Haryana,Kurukshetra,2022-03-01,2022,03,15.0921541,NRSC VIC MODEL
Haryana,Kurukshetra,2022-03-02,2022,03,14.6795794,NRSC VIC MODEL
Haryana,Kurukshetra,2022-03-09,2022,03,12.249779,NRSC VIC MODEL
Haryana,Kurukshetra,2022-03-11,2022,03,11.6908188,NRSC VIC MODEL
Haryana,Kurukshetra,2022-03-14,2022,03,10.953777,NRSC VIC MODEL
Haryana,Kurukshetra,2022-03-20,2022,03,9.9174868,NRSC VIC MODEL
Haryana,Kurukshetra,2022-03-22,2022,03,9.6599768,NRSC VIC MODEL
Haryana,Kurukshetra,2022-03-24,2022,03,9.440902,NRSC VIC MODEL
Haryana,Kurukshetra,2022-03-30,2022,03,8.9322797,NRSC VIC MODEL
Haryana,Mahendragarh,2022-03-06,2022,03,6.7860887,NRSC VIC MODEL
Haryana,Mahendragarh,2022-03-13,2022,03,5.9762253,NRSC VIC MODEL
Haryana,Mahendragarh,2022-03-14,2022,03,5.8829952,NRSC VIC MODEL
Haryana,Mahendragarh,2022-03-15,2022,03,5.7936588,NRSC VIC MODEL
Haryana,Mahendragarh,2022-03-18,2022,03,5.5676437,NRSC VIC MODEL
Haryana,Mahendragarh,2022-03-24,2022,03,5.255135,NRSC VIC MODEL
Haryana,Mahendragarh,2022-03-25,2022,03,5.2154332,NRSC VIC MODEL
Haryana,Mahendragarh,2022-03-26,2022,03,5.1690761,NRSC VIC MODEL
Haryana,Mahendragarh,2022-03-28,2022,03,5.096624,NRSC VIC MODEL
Haryana,Nuh,2022-03-03,2022,03,11.5980492,NRSC VIC MODEL
Haryana,Nuh,2022-03-14,2022,03,9.0967971,NRSC VIC MODEL
Haryana,Nuh,2022-03-21,2022,03,8.0610796,NRSC VIC MODEL
Haryana,Palwal,2022-03-02,2022,03,13.7259086,NRSC VIC MODEL
Haryana,Palwal,2022-03-07,2022,03,12.2279857,NRSC VIC MODEL
Haryana,Palwal,2022-03-08,2022,03,11.9637543,NRSC VIC MODEL
Haryana,Palwal,2022-03-13,2022,03,10.7792159,NRSC VIC MODEL
Haryana,Palwal,2022-03-15,2022,03,10.364427,NRSC VIC MODEL
Haryana,Palwal,2022-03-18,2022,03,9.836068,NRSC VIC MODEL
Haryana,Panchkula,2022-03-07,2022,03,12.7915791,NRSC VIC MODEL
Haryana,Panchkula,2022-03-11,2022,03,11.8469578,NRSC VIC MODEL
Haryana,Panchkula,2022-03-14,2022,03,11.1980337,NRSC VIC MODEL
Haryana,Panchkula,2022-03-29,2022,03,8.898754,NRSC VIC MODEL
Haryana,Panipat,2022-03-01,2022,03,14.6008814,NRSC VIC MODEL
Haryana,Panipat,2022-03-03,2022,03,13.8138861,NRSC VIC MODEL
Haryana,Panipat,2022-03-05,2022,03,13.124385,NRSC VIC MODEL
Haryana,Panipat,2022-03-11,2022,03,11.3118933,NRSC VIC MODEL
Haryana,Panipat,2022-03-28,2022,03,8.1497009,NRSC VIC MODEL
Haryana,Panipat,2022-03-31,2022,03,7.8965467,NRSC VIC MODEL
Haryana,Rewari,2022-03-01,2022,03,6.1475861,NRSC VIC MODEL
Haryana,Rewari,2022-03-08,2022,03,4.8279315,NRSC VIC MODEL
Haryana,Rewari,2022-03-11,2022,03,4.5180928,NRSC VIC MODEL
Haryana,Rewari,2022-03-27,2022,03,3.7661282,NRSC VIC MODEL
Haryana,Rewari,2022-03-29,2022,03,3.7178279,NRSC VIC MODEL
Haryana,Rohtak,2022-03-03,2022,03,11.5301759,NRSC VIC MODEL
Haryana,Rohtak,2022-03-10,2022,03,9.7278215,NRSC VIC MODEL
Haryana,Rohtak,2022-03-23,2022,03,7.6990356,NRSC VIC MODEL
Haryana,Sirsa,2022-03-02,2022,03,10.3781588,NRSC VIC MODEL
Haryana,Sirsa,2022-03-11,2022,03,9.3915684,NRSC VIC MODEL
Haryana,Sirsa,2022-03-19,2022,03,7.6117201,NRSC VIC MODEL
Haryana,Sonipat,2022-03-01,2022,03,15.1530414,NRSC VIC MODEL
Haryana,Sonipat,2022-03-03,2022,03,14.3327176,NRSC VIC MODEL
Haryana,Sonipat,2022-03-04,2022,03,13.9851751,NRSC VIC MODEL
Haryana,Sonipat,2022-03-05,2022,03,13.6408833,NRSC VIC MODEL
Haryana,Sonipat,2022-03-06,2022,03,13.3343605,NRSC VIC MODEL
Haryana,Sonipat,2022-03-07,2022,03,12.9831459,NRSC VIC MODEL
Haryana,Sonipat,2022-03-17,2022,03,10.191308,NRSC VIC MODEL
Haryana,Sonipat,2022-03-18,2022,03,9.9802383,NRSC VIC MODEL
Haryana,Sonipat,2022-03-20,2022,03,9.5911428,NRSC VIC MODEL
Haryana,Sonipat,2022-03-21,2022,03,9.4219865,NRSC VIC MODEL
Haryana,Sonipat,2022-03-23,2022,03,9.1119588,NRSC VIC MODEL
Haryana,Yamunanagar,2022-03-01,2022,03,17.5661275,NRSC VIC MODEL
Haryana,Yamunanagar,2022-03-14,2022,03,12.5718771,NRSC VIC MODEL
Haryana,Yamunanagar,2022-03-19,2022,03,11.3084395,NRSC VIC MODEL
Haryana,Yamunanagar,2022-03-28,2022,03,9.8409413,NRSC VIC MODEL
Haryana,Karnal,2021-04-03,2021,04,10.274544,NRSC VIC MODEL
Haryana,Karnal,2021-04-11,2021,04,9.3715124,NRSC VIC MODEL
Haryana,Karnal,2021-04-14,2021,04,9.0550304,NRSC VIC MODEL
Haryana,Karnal,2021-04-16,2021,04,9.5514651,NRSC VIC MODEL
Haryana,Karnal,2021-04-21,2021,04,10.6871712,NRSC VIC MODEL
Haryana,Karnal,2021-04-23,2021,04,10.592681,NRSC VIC MODEL
Haryana,Karnal,2021-04-25,2021,04,10.3135211,NRSC VIC MODEL
Haryana,Kurukshetra,2021-04-06,2021,04,9.1898316,NRSC VIC MODEL
Haryana,Kurukshetra,2021-04-13,2021,04,8.6649668,NRSC VIC MODEL
Haryana,Kurukshetra,2021-04-20,2021,04,8.7247941,NRSC VIC MODEL
Haryana,Kurukshetra,2021-04-25,2021,04,9.7839714,NRSC VIC MODEL
Haryana,Kurukshetra,2021-04-26,2021,04,9.575064,NRSC VIC MODEL
